user_loc,fr_loc,scaled_sci,Migrants_from_fr
TT,GF,117594,#N/A
TT,GH,9444,..
TT,GM,10918,..
TT,GN,2639,..
TT,GP,35039,#N/A
TT,GQ,6102,..
TT,GR,1119,..
TT,GT,1278,..
TT,GU,4493,..
TT,GW,2598,..
TT,GY,3365162,9895
TT,HK,1220,..
TT,HN,3124,..
TT,HR,1143,..
TT,HT,19730,..
TT,HU,644,..
TT,ID,894,..
TT,IE,5151,..
TT,IM,3427,..
TT,IN,950,965
TT,IS,4024,..
TT,IT,1247,..
TT,JE,9012,#N/A
TT,JM,727112,1506
TT,JO,896,..
TT,JP,1156,..
TT,KE,5371,..
TT,KG,260,..
TT,KH,344,..
TT,KI,4235,..
TT,KM,1803,..
TT,KR,532,..
TT,KW,2482,..
TT,KY,452338,..
TT,KZ,396,..
TT,LA,338,..
TT,LB,2142,..
TT,LC,1005645,885
TT,LK,5274,..
TT,LR,14636,..
TT,LS,2709,..
TT,LT,613,..
TT,LU,3367,..
TT,LV,776,..
TT,LY,606,..
TT,MA,1594,..
TT,MD,316,..
TT,ME,1470,..
TT,MG,2513,..
TT,MK,1289,..
TT,ML,2507,..
TT,MM,168,..
TT,MN,317,..
TT,MO,1689,..
TT,MQ,42115,#N/A
TT,MR,1674,..
TT,MT,6153,..
TT,MU,27618,..
TT,MV,4035,..
TT,MW,2219,..
TT,MX,1304,..
TT,MY,1156,..
TT,MZ,2790,..
TT,NC,771,..
TT,NE,2087,..
TT,NG,6111,505
TT,NI,2938,..
TT,NL,6860,..
TT,NO,2982,..
TT,NP,583,..
TT,NZ,3614,..
TT,OM,2516,..
TT,PA,10823,..
TT,PE,8065,..
TT,PF,1107,..
TT,PG,4594,..
TT,PH,1764,348
TT,PK,1694,..
TT,PL,447,..
TT,PR,4991,..
TT,PS,750,#N/A
TT,PT,1864,..
TT,PY,2225,..
TT,QA,4268,..
TT,RE,2353,#N/A
TT,RO,993,..
TT,RS,1271,..
TT,RW,1857,..
TT,SA,1723,..
TT,SB,4499,..
TT,SC,14216,..
TT,SE,2358,..
TT,SG,2187,..
TT,SI,1228,..
TT,SK,559,..
TT,SL,13444,..
TT,SN,3082,..
TT,SR,504976,..
TT,ST,2902,..
TT,SV,1946,..
TT,SZ,3714,#N/A
TT,TD,1476,..
TT,TG,4424,..
TT,TH,308,..
TT,TJ,572,..
TT,TL,952,..
TT,TN,1583,..
TT,TO,8572,..
TT,TR,547,..
TT,TT,67493512,..
TT,TW,446,#N/A
TT,TZ,3214,..
TT,UA,451,..
TT,UG,5864,..
TT,US,25995,5836
TT,UY,2790,..
TT,UZ,252,..
TT,VC,2248718,6472
TT,VN,367,..
TT,VU,2310,..
TT,WS,7206,..
TT,XK,1064,#N/A
TT,YT,3067,#N/A
TT,ZA,3481,..
TT,ZM,5537,..
TT,ZW,4082,..
TT,NA,11563,..
TW,AE,3224,#N/A
TW,AG,487,#N/A
TW,AL,248,#N/A
TW,AM,190,#N/A
TW,AO,171,#N/A
TW,AR,285,#N/A
TW,AT,1192,#N/A
TW,AU,8413,#N/A
TW,AW,570,#N/A
TW,AZ,182,#N/A
TW,BA,183,#N/A
TW,BB,508,#N/A
TW,BD,313,#N/A
TW,BE,917,#N/A
TW,BF,377,#N/A
TW,BG,387,#N/A
TW,BH,2088,#N/A
TW,BI,233,#N/A
TW,BJ,216,#N/A
TW,BN,16220,#N/A
TW,BO,240,#N/A
TW,BR,186,#N/A
TW,BS,478,#N/A
TW,BT,2549,#N/A
TW,BW,156,#N/A
TW,BY,552,#N/A
TW,BZ,5976,#N/A
TW,CA,3668,#N/A
TW,CD,105,#N/A
TW,CF,126,#N/A
TW,CG,185,#N/A
TW,CH,1842,#N/A
TW,CI,142,#N/A
TW,CL,303,#N/A
TW,CM,142,#N/A
TW,CO,192,#N/A
TW,CR,484,#N/A
TW,CV,110,#N/A
TW,CW,404,#N/A
TW,CY,1654,#N/A
TW,CZ,850,#N/A
TW,DE,1302,#N/A
TW,DJ,119,#N/A
TW,DK,785,#N/A
TW,DO,275,#N/A
TW,DZ,174,#N/A
TW,EC,198,#N/A
TW,EE,596,#N/A
TW,EG,201,#N/A
TW,ES,736,#N/A
TW,ET,310,#N/A
TW,FI,776,#N/A
TW,FJ,761,#N/A
TW,FR,930,#N/A
TW,GA,219,#N/A
TW,GB,1209,#N/A
TW,GD,413,#N/A
TW,GE,176,#N/A
TW,GF,478,#N/A
TW,GH,384,#N/A
TW,GM,1996,#N/A
TW,GN,178,#N/A
TW,GP,237,#N/A
TW,GQ,412,#N/A
TW,GR,570,#N/A
TW,GT,236,#N/A
TW,GU,7477,#N/A
TW,GW,142,#N/A
TW,GY,216,#N/A
TW,HK,63742,#N/A
TW,HN,420,#N/A
TW,HR,445,#N/A
TW,HT,421,#N/A
TW,HU,556,#N/A
TW,ID,10737,#N/A
TW,IE,1302,#N/A
TW,IM,1150,#N/A
TW,IN,166,#N/A
TW,IS,1086,#N/A
TW,IT,811,#N/A
TW,JE,570,#N/A
TW,JM,308,#N/A
TW,JO,363,#N/A
TW,JP,10681,#N/A
TW,KE,172,#N/A
TW,KG,248,#N/A
TW,KH,2584,#N/A
TW,KI,3466,#N/A
TW,KM,83,#N/A
TW,KR,6753,#N/A
TW,KW,2231,#N/A
TW,KY,3356,#N/A
TW,KZ,194,#N/A
TW,LA,1983,#N/A
TW,LB,434,#N/A
TW,LC,5900,#N/A
TW,LK,556,#N/A
TW,LR,278,#N/A
TW,LS,252,#N/A
TW,LT,405,#N/A
TW,LU,1342,#N/A
TW,LV,442,#N/A
TW,LY,120,#N/A
TW,MA,282,#N/A
TW,MD,143,#N/A
TW,ME,384,#N/A
TW,MG,189,#N/A
TW,MK,385,#N/A
TW,ML,120,#N/A
TW,MM,1366,#N/A
TW,MN,2215,#N/A
TW,MO,107628,#N/A
TW,MQ,282,#N/A
TW,MR,118,#N/A
TW,MT,2166,#N/A
TW,MU,548,#N/A
TW,MV,1498,#N/A
TW,MW,364,#N/A
TW,MX,216,#N/A
TW,MY,22443,#N/A
TW,MZ,174,#N/A
TW,NC,362,#N/A
TW,NE,143,#N/A
TW,NG,386,#N/A
TW,NI,419,#N/A
TW,NL,1429,#N/A
TW,NO,712,#N/A
TW,NP,495,#N/A
TW,NZ,5361,#N/A
TW,OM,1229,#N/A
TW,PA,701,#N/A
TW,PE,251,#N/A
TW,PF,761,#N/A
TW,PG,842,#N/A
TW,PH,10130,#N/A
TW,PK,555,#N/A
TW,PL,420,#N/A
TW,PR,367,#N/A
TW,PS,145,#N/A
TW,PT,534,#N/A
TW,PY,808,#N/A
TW,QA,2982,#N/A
TW,RE,277,#N/A
TW,RO,376,#N/A
TW,RS,430,#N/A
TW,RW,138,#N/A
TW,SA,1739,#N/A
TW,SB,3043,#N/A
TW,SC,1216,#N/A
TW,SE,830,#N/A
TW,SG,33413,#N/A
TW,SI,568,#N/A
TW,SK,498,#N/A
TW,SL,410,#N/A
TW,SN,183,#N/A
TW,SR,1177,#N/A
TW,ST,694,#N/A
TW,SV,278,#N/A
TW,SZ,7789,#N/A
TW,TD,230,#N/A
TW,TG,379,#N/A
TW,TH,4800,#N/A
TW,TJ,274,#N/A
TW,TL,955,#N/A
TW,TN,251,#N/A
TW,TO,716,#N/A
TW,TR,284,#N/A
TW,TT,446,#N/A
TW,TW,1923607,#N/A
TW,TZ,314,#N/A
TW,UA,282,#N/A
TW,UG,311,#N/A
TW,US,1907,#N/A
TW,UY,266,#N/A
TW,UZ,284,#N/A
TW,VC,7482,#N/A
TW,VN,16614,#N/A
TW,VU,943,#N/A
TW,WS,517,#N/A
TW,XK,165,#N/A
TW,YT,74,#N/A
TW,ZA,287,#N/A
TW,ZM,138,#N/A
TW,ZW,141,#N/A
TW,NA,317,#N/A
TZ,AE,10040,..
TZ,AG,4461,..
TZ,AL,886,..
TZ,AM,368,..
TZ,AO,31102,1488
TZ,AR,445,..
TZ,AT,1087,..
TZ,AU,1478,..
TZ,AW,834,..
TZ,AZ,1373,..
TZ,BA,486,..
TZ,BB,3950,..
TZ,BD,3492,..
TZ,BE,1566,..
TZ,BF,65743,..
TZ,BG,827,..
TZ,BH,8723,..
TZ,BI,599402,208949
TZ,BJ,45331,..
TZ,BN,1594,..
TZ,BO,479,..
TZ,BR,588,..
TZ,BS,3281,..
TZ,BT,1237,..
TZ,BW,27578,168
TZ,BY,1166,..
TZ,BZ,1711,..
TZ,CA,2322,350
TZ,CD,86002,105174
TZ,CF,68951,..
TZ,CG,43027,29814
TZ,CH,1608,..
TZ,CI,91260,..
TZ,CL,528,..
TZ,CM,34882,..
TZ,CO,715,..
TZ,CR,735,..
TZ,CV,3958,..
TZ,CW,1126,..
TZ,CY,3065,..
TZ,CZ,351,..
TZ,DE,1327,1152
TZ,DJ,16585,..
TZ,DK,1944,..
TZ,DO,4068,..
TZ,DZ,3954,..
TZ,EC,580,..
TZ,EE,369,..
TZ,EG,2881,..
TZ,ES,703,..
TZ,ET,8559,..
TZ,FI,1848,..
TZ,FJ,2058,..
TZ,FR,1010,..
TZ,GA,24535,..
TZ,GB,2401,1264
TZ,GD,5418,..
TZ,GE,655,..
TZ,GF,4470,#N/A
TZ,GH,47300,..
TZ,GM,26316,..
TZ,GN,48579,..
TZ,GP,2219,#N/A
TZ,GQ,25359,..
TZ,GR,874,..
TZ,GT,486,..
TZ,GU,545,..
TZ,GW,25674,..
TZ,GY,5355,..
TZ,HK,694,..
TZ,HN,919,..
TZ,HR,486,..
TZ,HT,16370,..
TZ,HU,449,..
TZ,ID,879,..
TZ,IE,1265,..
TZ,IM,746,..
TZ,IN,1554,9546
TZ,IS,944,..
TZ,IT,1272,685
TZ,JE,748,#N/A
TZ,JM,9294,..
TZ,JO,1870,..
TZ,JP,449,..
TZ,KE,203782,32472
TZ,KG,822,..
TZ,KH,692,..
TZ,KI,3022,..
TZ,KM,244370,710
TZ,KR,552,..
TZ,KW,4181,..
TZ,KY,4503,..
TZ,KZ,729,..
TZ,LA,444,..
TZ,LB,3117,..
TZ,LC,4694,..
TZ,LK,2691,..
TZ,LR,75873,..
TZ,LS,19717,177
TZ,LT,389,..
TZ,LU,1415,..
TZ,LV,509,..
TZ,LY,26310,..
TZ,MA,4223,..
TZ,MD,395,..
TZ,ME,965,..
TZ,MG,25142,..
TZ,MK,887,..
TZ,ML,74341,..
TZ,MM,537,..
TZ,MN,494,..
TZ,MO,2315,..
TZ,MQ,1419,#N/A
TZ,MR,20190,..
TZ,MT,2888,..
TZ,MU,4682,228
TZ,MV,6059,..
TZ,MW,129656,8231
TZ,MX,452,..
TZ,MY,1008,..
TZ,MZ,72910,17460
TZ,NC,563,..
TZ,NE,191425,..
TZ,NG,28073,..
TZ,NI,1140,..
TZ,NL,1454,..
TZ,NO,2300,..
TZ,NP,1113,..
TZ,NZ,804,..
TZ,OM,72923,..
TZ,PA,856,..
TZ,PE,558,..
TZ,PF,406,..
TZ,PG,13339,..
TZ,PH,1081,..
TZ,PK,4094,796
TZ,PL,447,..
TZ,PR,430,..
TZ,PS,1151,#N/A
TZ,PT,670,..
TZ,PY,955,..
TZ,QA,13651,..
TZ,RE,17705,#N/A
TZ,RO,725,..
TZ,RS,677,..
TZ,RW,131242,692
TZ,SA,6794,..
TZ,SB,6361,..
TZ,SC,31763,445
TZ,SE,2762,..
TZ,SG,795,..
TZ,SI,587,..
TZ,SK,337,..
TZ,SL,85209,..
TZ,SN,18660,..
TZ,SR,4000,..
TZ,ST,34827,..
TZ,SV,599,..
TZ,SZ,30291,#N/A
TZ,TD,127463,..
TZ,TG,54995,..
TZ,TH,323,..
TZ,TJ,2361,..
TZ,TL,1611,..
TZ,TN,3010,..
TZ,TO,1239,..
TZ,TR,1679,..
TZ,TT,3214,..
TZ,TW,314,#N/A
TZ,TZ,12272638,..
TZ,UA,709,..
TZ,UG,178509,5788
TZ,US,1721,1538
TZ,UY,440,..
TZ,UZ,1331,..
TZ,VC,5262,..
TZ,VN,285,..
TZ,VU,3635,..
TZ,WS,1628,..
TZ,XK,789,#N/A
TZ,YT,85336,#N/A
TZ,ZA,21271,848
TZ,ZM,116040,10217
TZ,ZW,22194,1015
TZ,NA,21161,767
UA,AE,3074,..
UA,AG,627,..
UA,AL,1787,..
UA,AM,17839,47780
UA,AO,837,..
UA,AR,531,..
UA,AT,6137,..
UA,AU,855,..
UA,AW,489,..
UA,AZ,20683,83121
UA,BA,1684,..
UA,BB,452,..
UA,BD,506,..
UA,BE,4058,..
UA,BF,612,..
UA,BG,11082,1749
UA,BH,1261,..
UA,BI,419,..
UA,BJ,1503,..
UA,BN,403,..
UA,BO,297,..
UA,BR,328,..
UA,BS,486,..
UA,BT,254,..
UA,BW,461,..
UA,BY,66921,247989
UA,BZ,345,..
UA,CA,2445,..
UA,CD,965,..
UA,CF,644,..
UA,CG,2543,..
UA,CH,4109,..
UA,CI,1100,..
UA,CL,460,..
UA,CM,1464,..
UA,CO,358,..
UA,CR,528,..
UA,CV,356,..
UA,CW,701,..
UA,CY,15264,..
UA,CZ,44589,..
UA,DE,6089,1093
UA,DJ,521,..
UA,DK,4873,..
UA,DO,824,..
UA,DZ,2803,..
UA,EC,754,..
UA,EE,28607,10324
UA,EG,1789,..
UA,ES,4499,..
UA,ET,431,..
UA,FI,4672,..
UA,FJ,246,..
UA,FR,2303,..
UA,GA,797,..
UA,GB,2258,..
UA,GD,999,..
UA,GE,22317,65042
UA,GF,534,#N/A
UA,GH,2449,..
UA,GM,4067,..
UA,GN,1384,..
UA,GP,470,#N/A
UA,GQ,3643,..
UA,GR,4988,..
UA,GT,223,..
UA,GU,420,..
UA,GW,778,..
UA,GY,386,..
UA,HK,525,..
UA,HN,257,..
UA,HR,3027,..
UA,HT,416,..
UA,HU,21131,..
UA,ID,244,..
UA,IE,2911,..
UA,IM,1486,..
UA,IN,390,3854
UA,IS,3407,..
UA,IT,9645,..
UA,JE,1060,#N/A
UA,JM,618,..
UA,JO,2506,3751
UA,JP,419,..
UA,KE,616,..
UA,KG,10160,26996
UA,KH,241,..
UA,KI,203,..
UA,KM,1507,..
UA,KR,682,..
UA,KW,1294,..
UA,KY,836,..
UA,KZ,13685,224467
UA,LA,202,..
UA,LB,3029,1781
UA,LC,552,..
UA,LK,874,..
UA,LR,2184,..
UA,LS,196,..
UA,LT,14985,24662
UA,LU,5380,..
UA,LV,23782,19691
UA,LY,1363,..
UA,MA,3810,1754
UA,MD,39086,151242
UA,ME,14681,..
UA,MG,646,..
UA,MK,5265,..
UA,ML,686,..
UA,MM,99,..
UA,MN,1480,..
UA,MO,710,..
UA,MQ,548,#N/A
UA,MR,854,..
UA,MT,7746,..
UA,MU,1141,..
UA,MV,2596,..
UA,MW,321,..
UA,MX,341,..
UA,MY,338,..
UA,MZ,420,..
UA,NC,352,..
UA,NE,520,..
UA,NG,1547,..
UA,NI,332,..
UA,NL,3076,..
UA,NO,2736,..
UA,NP,280,..
UA,NZ,814,..
UA,OM,995,..
UA,PA,388,..
UA,PE,449,..
UA,PF,329,..
UA,PG,420,..
UA,PH,459,..
UA,PK,945,..
UA,PL,38203,3108
UA,PR,363,..
UA,PS,2388,#N/A
UA,PT,6501,..
UA,PY,345,..
UA,QA,1911,..
UA,RE,364,#N/A
UA,RO,3659,..
UA,RS,4519,..
UA,RW,685,..
UA,SA,798,..
UA,SB,188,..
UA,SC,3353,..
UA,SE,3885,..
UA,SG,701,..
UA,SI,4255,..
UA,SK,13998,..
UA,SL,2600,..
UA,SN,672,..
UA,SR,314,..
UA,ST,509,..
UA,SV,245,..
UA,SZ,1307,#N/A
UA,TD,718,..
UA,TG,1028,..
UA,TH,336,..
UA,TJ,29529,29660
UA,TL,165,..
UA,TN,4496,..
UA,TO,231,..
UA,TR,3038,1368
UA,TT,451,..
UA,TW,282,#N/A
UA,TZ,709,..
UA,UA,1873365,..
UA,UG,1041,..
UA,US,1453,2765
UA,UY,542,..
UA,UZ,14832,222012
UA,VC,634,..
UA,VN,324,12513
UA,VU,122,..
UA,WS,216,..
UA,XK,1328,#N/A
UA,YT,384,#N/A
UA,ZA,285,..
UA,ZM,840,..
UA,ZW,1175,..
UA,NA,2204,..
UG,AE,198826,..
UG,AG,7298,..
UG,AL,1533,..
UG,AM,549,..
UG,AO,23835,..
UG,AR,828,..
UG,AT,2777,..
UG,AU,5573,..
UG,AW,1912,..
UG,AZ,1769,..
UG,BA,933,..
UG,BB,5657,..
UG,BD,3472,209
UG,BE,4238,63
UG,BF,44331,..
UG,BG,991,..
UG,BH,71979,..
UG,BI,461254,64092
UG,BJ,32691,..
UG,BN,1892,..
UG,BO,687,..
UG,BR,1204,..
UG,BS,6819,..
UG,BT,1777,..
UG,BW,43979,..
UG,BY,1537,..
UG,BZ,3456,..
UG,CA,8071,388
UG,CD,183705,298749
UG,CF,56610,..
UG,CG,46053,..
UG,CH,5142,..
UG,CI,41572,..
UG,CL,768,..
UG,CM,41165,..
UG,CO,1147,..
UG,CR,1435,..
UG,CV,6050,..
UG,CW,2406,..
UG,CY,9486,..
UG,CZ,635,..
UG,DE,3953,340
UG,DJ,34612,..
UG,DK,5979,254
UG,DO,6021,..
UG,DZ,3654,..
UG,EC,911,..
UG,EE,1279,..
UG,EG,5018,..
UG,ES,1060,87
UG,ET,28231,1512
UG,FI,3749,..
UG,FJ,2773,..
UG,FR,1975,363
UG,GA,25066,..
UG,GB,8306,1754
UG,GD,10591,..
UG,GE,1032,..
UG,GF,5501,#N/A
UG,GH,53086,..
UG,GM,32636,..
UG,GN,48103,..
UG,GP,2501,#N/A
UG,GQ,63077,..
UG,GR,2503,59
UG,GT,700,..
UG,GU,1808,..
UG,GW,31069,..
UG,GY,8393,..
UG,HK,1009,..
UG,HN,1336,..
UG,HR,1017,..
UG,HT,18925,..
UG,HU,1031,..
UG,ID,1211,..
UG,IE,3582,..
UG,IM,3751,..
UG,IN,2202,5745
UG,IS,6610,..
UG,IT,1655,590
UG,JE,8077,#N/A
UG,JM,15492,..
UG,JO,46130,..
UG,JP,1059,296
UG,KE,250139,61501
UG,KG,815,..
UG,KH,1182,..
UG,KI,3022,..
UG,KM,82584,..
UG,KR,1265,254
UG,KW,12456,..
UG,KY,7916,..
UG,KZ,864,..
UG,LA,573,..
UG,LB,3991,..
UG,LC,6716,..
UG,LK,3788,..
UG,LR,120917,..
UG,LS,28412,..
UG,LT,660,..
UG,LU,8864,..
UG,LV,945,..
UG,LY,6451,..
UG,MA,4264,..
UG,MD,624,..
UG,ME,1393,..
UG,MG,18808,..
UG,MK,1370,..
UG,ML,41439,..
UG,MM,498,..
UG,MN,525,..
UG,MO,824,..
UG,MQ,2068,#N/A
UG,MR,17374,..
UG,MT,7432,..
UG,MU,6509,..
UG,MV,5394,..
UG,MW,191510,..
UG,MX,636,..
UG,MY,1638,..
UG,MZ,52368,42
UG,NC,654,..
UG,NE,37991,..
UG,NG,26291,..
UG,NI,1703,..
UG,NL,8749,312
UG,NO,10195,..
UG,NP,1667,..
UG,NZ,2543,..
UG,OM,154065,..
UG,PA,1176,..
UG,PE,773,..
UG,PF,420,..
UG,PG,14245,..
UG,PH,1912,..
UG,PK,5445,976
UG,PL,652,..
UG,PR,1003,..
UG,PS,1446,#N/A
UG,PT,1288,..
UG,PY,1680,..
UG,QA,136832,..
UG,RE,4832,#N/A
UG,RO,1459,..
UG,RS,1425,..
UG,RW,947196,108638
UG,SA,80265,..
UG,SB,6362,..
UG,SC,54981,..
UG,SE,14537,..
UG,SG,1434,..
UG,SI,1092,..
UG,SK,585,..
UG,SL,104427,..
UG,SN,24267,..
UG,SR,5717,..
UG,ST,37821,..
UG,SV,846,..
UG,SZ,43639,#N/A
UG,TD,36769,..
UG,TG,50145,..
UG,TH,442,..
UG,TJ,2810,..
UG,TL,2550,..
UG,TN,3250,..
UG,TO,6903,..
UG,TR,4445,..
UG,TT,5864,..
UG,TW,311,#N/A
UG,TZ,178509,35789
UG,UA,1041,..
UG,UG,22006176,..
UG,US,5191,1404
UG,UY,1074,..
UG,UZ,1319,..
UG,VC,9146,..
UG,VN,354,..
UG,VU,3081,..
UG,WS,3180,..
UG,XK,1181,#N/A
UG,YT,29243,#N/A
UG,ZA,26155,..
UG,ZM,188293,..
UG,ZW,26125,..
UG,NA,26585,..
US,AE,4256,12219
US,AG,63813,31165
US,AL,5356,90381
US,AM,4049,92707
US,AO,1190,13841
US,AR,1731,196095
US,AT,3386,50304
US,AU,7814,87851
US,AW,14665,6485
US,AZ,792,21606
US,BA,3942,125442
US,BB,27869,57536
US,BD,1010,219021
US,BE,2813,36310
US,BF,2348,..
US,BG,2563,72442
US,BH,4421,..
US,BI,3845,..
US,BJ,1470,..
US,BN,1570,..
US,BO,1928,85132
US,BR,1815,367521
US,BS,53582,35915
US,BT,2919,..
US,BW,1699,..
US,BY,1827,59517
US,BZ,32822,53273
US,CA,12732,893491
US,CD,2309,25147
US,CF,2690,..
US,CG,2337,..
US,CH,5671,42735
US,CI,1759,28348
US,CL,2623,104993
US,CM,4127,48455
US,CO,3977,753847
US,CR,8992,90455
US,CV,37374,39841
US,CW,10084,..
US,CY,4090,20091
US,CZ,1621,74639
US,DE,4007,645314
US,DJ,4092,..
US,DK,3650,31089
US,DO,36970,1069268
US,DZ,566,19316
US,EC,6724,470319
US,EE,2253,10907
US,EG,1035,185131
US,ES,3888,109881
US,ET,5224,217913
US,FI,2618,21526
US,FJ,6671,46064
US,FR,2248,183284
US,GA,2197,..
US,GB,6515,748206
US,GD,54112,35077
US,GE,2348,26688
US,GF,8551,#N/A
US,GH,6809,158481
US,GM,13573,22783
US,GN,4035,20005
US,GP,5693,#N/A
US,GQ,4239,..
US,GR,3951,149249
US,GT,23064,975504
US,GU,89998,..
US,GW,1597,..
US,GY,42977,294318
US,HK,4013,244894
US,HN,40048,597647
US,HR,2400,44218
US,HT,30019,671499
US,HU,1844,77488
US,ID,526,102834
US,IE,8310,138889
US,IM,4630,..
US,IN,1029,2307909
US,IS,8173,5581
US,IT,3208,389507
US,JE,4544,#N/A
US,JM,68741,773204
US,JO,3021,74138
US,JP,2833,368351
US,KE,4063,123164
US,KG,856,6020
US,KH,1845,178571
US,KI,4048,..
US,KM,376,..
US,KR,3059,1177066
US,KW,3247,29345
US,KY,51679,..
US,KZ,637,28425
US,LA,3062,210325
US,LB,4358,129006
US,LC,38397,23000
US,LK,1345,52054
US,LR,30895,84102
US,LS,499,..
US,LT,1886,38812
US,LU,5212,2626
US,LV,1985,24756
US,LY,488,9520
US,MA,1162,72563
US,MD,2268,43219
US,ME,6913,..
US,MG,563,..
US,MK,5027,27566
US,ML,1874,..
US,MM,772,132254
US,MN,2329,..
US,MO,3461,12366
US,MQ,3434,#N/A
US,MR,1927,..
US,MT,5258,8230
US,MU,1818,..
US,MV,1330,..
US,MW,1676,..
US,MX,12287,12683066
US,MY,1108,70742
US,MZ,739,..
US,NC,996,..
US,NE,1960,..
US,NG,4010,282153
US,NI,9545,275909
US,NL,3843,91303
US,NO,4456,28408
US,NP,3152,103970
US,NZ,7804,33605
US,OM,1655,..
US,PA,6652,114181
US,PE,2717,478784
US,PF,3065,..
US,PG,1263,..
US,PH,3798,2076253
US,PK,1176,370353
US,PL,1450,473864
US,PR,93378,1903730
US,PS,2984,#N/A
US,PT,3570,195902
US,PY,2900,31257
US,QA,3706,..
US,RE,622,#N/A
US,RO,1940,174960
US,RS,3123,37701
US,RW,4848,..
US,SA,1644,86444
US,SB,942,..
US,SC,3113,..
US,SE,4226,51275
US,SG,5439,35549
US,SI,2566,9510
US,SK,1346,..
US,SL,14418,41028
US,SN,3007,41631
US,SR,6595,14555
US,ST,1395,..
US,SV,30769,1392663
US,SZ,1447,#N/A
US,TD,1880,..
US,TG,4576,..
US,TH,867,263611
US,TJ,1438,4725
US,TL,491,..
US,TN,1078,118931
US,TO,32432,19334
US,TR,788,373059
US,TT,25995,251834
US,TW,1907,#N/A
US,TZ,1721,49434
US,UA,1453,377365
US,UG,5191,44965
US,US,259276,..
US,UY,2952,51229
US,UZ,1209,60216
US,VC,34466,24891
US,VN,1404,1409063
US,VU,1292,..
US,WS,11032,18405
US,XK,3934,#N/A
US,YT,509,#N/A
US,ZA,1388,99405
US,ZM,1869,24455
US,ZW,2434,54567
US,NA,2130,..
UY,AE,1120,..
UY,AG,2276,..
UY,AL,869,..
UY,AM,1163,..
UY,AO,1868,..
UY,AR,74905,27933
UY,AT,1936,..
UY,AU,3316,..
UY,AW,7945,..
UY,AZ,366,..
UY,BA,638,..
UY,BB,1108,..
UY,BD,314,..
UY,BE,1873,..
UY,BF,755,..
UY,BG,898,..
UY,BH,688,..
UY,BI,457,..
UY,BJ,2760,..
UY,BN,459,..
UY,BO,8405,..
UY,BR,11524,12493
UY,BS,2955,..
UY,BT,282,..
UY,BW,434,..
UY,BY,980,..
UY,BZ,2467,..
UY,CA,2156,316
UY,CD,3413,..
UY,CF,859,..
UY,CG,889,..
UY,CH,4768,..
UY,CI,956,..
UY,CL,18748,1300
UY,CM,770,..
UY,CO,8620,..
UY,CR,9498,..
UY,CV,1301,..
UY,CW,3975,..
UY,CY,1977,..
UY,CZ,764,..
UY,DE,2110,1397
UY,DJ,387,..
UY,DK,1294,..
UY,DO,18408,..
UY,DZ,1040,..
UY,EC,8193,..
UY,EE,1036,..
UY,EG,659,..
UY,ES,28286,16393
UY,ET,281,..
UY,FI,1344,..
UY,FJ,390,..
UY,FR,1862,475
UY,GA,714,..
UY,GB,1233,458
UY,GD,1207,..
UY,GE,552,..
UY,GF,2409,#N/A
UY,GH,1108,..
UY,GM,3388,..
UY,GN,665,..
UY,GP,1521,#N/A
UY,GQ,4953,..
UY,GR,1492,..
UY,GT,4678,..
UY,GU,467,..
UY,GW,1264,..
UY,GY,3396,..
UY,HK,462,..
UY,HN,6175,..
UY,HR,1227,..
UY,HT,2038,..
UY,HU,855,..
UY,ID,414,..
UY,IE,3902,..
UY,IM,2451,..
UY,IN,228,..
UY,IS,1445,..
UY,IT,4451,7399
UY,JE,1081,#N/A
UY,JM,1341,..
UY,JO,702,..
UY,JP,466,..
UY,KE,593,..
UY,KG,196,..
UY,KH,170,..
UY,KI,449,..
UY,KM,279,..
UY,KR,373,..
UY,KW,580,..
UY,KY,5218,..
UY,KZ,263,..
UY,LA,157,..
UY,LB,1185,..
UY,LC,1435,..
UY,LK,454,..
UY,LR,1261,..
UY,LS,239,..
UY,LT,799,..
UY,LU,3761,..
UY,LV,706,..
UY,LY,356,..
UY,MA,2134,..
UY,MD,418,..
UY,ME,1663,..
UY,MG,767,..
UY,MK,964,..
UY,ML,696,..
UY,MM,111,..
UY,MN,279,..
UY,MO,499,..
UY,MQ,1057,#N/A
UY,MR,489,..
UY,MT,2851,..
UY,MU,907,..
UY,MV,702,..
UY,MW,277,..
UY,MX,5433,538
UY,MY,349,..
UY,MZ,1031,..
UY,NC,608,..
UY,NE,538,..
UY,NG,764,..
UY,NI,6585,..
UY,NL,1852,..
UY,NO,1325,..
UY,NP,206,..
UY,NZ,9014,..
UY,OM,600,..
UY,PA,11117,..
UY,PE,8943,90
UY,PF,776,..
UY,PG,327,..
UY,PH,737,..
UY,PK,653,..
UY,PL,500,1178
UY,PR,6576,..
UY,PS,635,#N/A
UY,PT,4043,565
UY,PY,50029,1038
UY,QA,832,..
UY,RE,530,#N/A
UY,RO,1037,616
UY,RS,1652,..
UY,RW,542,..
UY,SA,514,..
UY,SB,366,..
UY,SC,969,..
UY,SE,2747,..
UY,SG,670,..
UY,SI,1184,..
UY,SK,628,..
UY,SL,1970,..
UY,SN,913,..
UY,SR,5390,..
UY,ST,1925,..
UY,SV,6332,..
UY,SZ,465,#N/A
UY,TD,443,..
UY,TG,1255,..
UY,TH,187,..
UY,TJ,382,..
UY,TL,628,..
