user_loc,fr_loc,scaled_sci,sci_ranked,migrants_from_fr,gdp_diff,population_diff,population_diff_ranked,literacy_dif,internet_diff,hci_diff,distance,trade,trade_ranked
AE,HT,1878,15570,N/A,42971.01433,1492548,27647,N/A,82.49381896,0.231213272,12522.26506,N/A,N/A
AE,HU,2550,13314,N/A,27688.58359,580,31149,N/A,18.06937542,0.029063344,4026.961453,2.261,4665
AE,ID,6310,8236,304044,39945.50993,260855039,871,N/A,62.48411629,0.138044,6607.059009,N/A,N/A
AE,IE,20571,4090,N/A,34781.87161,4829085,22667,N/A,10.70591548,0.137674093,5919.872838,35.077,2137
AE,IM,14493,5194,N/A,N/A,9685945,17763,N/A,N/A,N/A,N/A,N/A,N/A
AE,IN,45022,2382,3310419,41833.49335,1356647225,199,N/A,62.81992254,0.191205442,2310.704344,N/A,N/A
AE,IS,5263,9100,N/A,29129.34788,9409216,18079,N/A,3.43527865,0.06742984,6918.00369,N/A,N/A
AE,IT,6910,7814,N/A,9319.27119,50526867,6701,N/A,31.74257554,0.076879143,4299.944318,360.454,689
AE,JE,12148,5714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AE,JM,4733,9638,N/A,38485.11949,6822250,20355,N/A,39.74785549,0.1367293,12929.6149,N/A,N/A
AE,JO,72179,1740,161143,39597.56757,331165,30053,N/A,28.02960811,0.129071057,1989.370145,N/A,N/A
AE,JP,4183,10226,N/A,4679.93279,116494402,2735,N/A,3.0933753,0.164707958,8055.335487,388.036,651
AE,KE,29505,3190,N/A,42131.36955,42803444,7901,N/A,76.99282233,0.13381517,3434.459012,N/A,N/A
AE,KG,7298,7632,N/A,42531.21619,3313629,24685,N/A,56.62088478,0.082455039,2758.071881,0.213,6456
AE,KH,1812,15886,N/A,42327.22964,6716013,20493,N/A,61.919644,0.185316384,5496.760644,N/A,N/A
AE,KI,2222,14300,N/A,42141.10006,9652923,17819,N/A,80.23810436,0.205285758,12821.34616,N/A,N/A
AE,KM,11691,5838,N/A,42423.40104,8919643,18527,N/A,86.34175225,0.275051117,4196.239368,N/A,N/A
AE,KR,3777,10784,N/A,10499.0912,41938569,8071,N/A,0.24949934,0.158543825,6902.763815,5485.5,67
AE,KW,168985,1057,64398,9844.97443,5563446,21785,N/A,3.18006679,0.111741007,834.9841842,N/A,N/A
AE,KY,48474,2274,N/A,41637.93066,9705581,17751,N/A,13.75222929,N/A,13189.77191,N/A,N/A
AE,KZ,2815,12624,N/A,34026.75495,8743401,18687,N/A,18.39317431,0.101059139,3307.359484,N/A,N/A
AE,LA,1415,18020,N/A,41296.86982,2601074,25717,N/A,69.30948746,0.219185829,5025.21659,N/A,N/A
AE,LB,90591,1498,39972,35814.55308,2914816,25181,N/A,16.63914765,0.15136528,2108.099072,N/A,N/A
AE,LC,3888,10620,N/A,32481.46734,9587739,17907,N/A,44.00467776,0.087414503,11805.51707,N/A,N/A
AE,LK,90961,1492,114911,39758.78923,12032471,16159,N/A,60.70657464,0.082630694,3339.081652,N/A,N/A
AE,LR,14941,5074,N/A,43162.03417,4833155,22643,N/A,86.83544282,0.358431012,7208.225174,N/A,N/A
AE,LS,2567,13284,N/A,42617.47259,7645261,19609,N/A,65.03211921,0.277508736,6636.633249,N/A,N/A
AE,LT,2553,13310,N/A,24758.73898,6983685,20157,N/A,17.20466603,0.050693989,4124.005004,2.487,4532
AE,LU,8365,7074,N/A,72814.90475,9150633,18345,N/A,2.54303778,0.016367316,4994.900987,9.453,3212
AE,LV,3365,11470,N/A,26034.07604,7857740,19423,N/A,14.70584554,0.06235218,4351.575982,1.891,4744
AE,LY,8986,6812,N/A,35962.2341,2993077,25095,N/A,73.06100192,N/A,4108.627114,N/A,N/A
AE,MA,15573,4936,8529,40617.15572,26701240,11101,N/A,33.05771053,0.183460266,5952.179464,40.581,2020
AE,MD,3447,11298,N/A,39605.35679,7112892,20053,N/A,18.69540265,0.094240308,3376.761562,N/A,N/A
AE,ME,7701,7404,N/A,34989.26362,9148392,18349,N/A,23.54759,0.053179026,N/A,N/A,N/A
AE,MG,3698,10922,N/A,43311.85502,17198778,13937,N/A,N/A,0.290508569,4876.363121,N/A,N/A
AE,MK,7216,7680,N/A,37776.41375,7687070,19573,N/A,20.30309836,0.140609205,3597.837515,N/A,N/A
AE,ML,4534,9846,N/A,42939.24619,9887502,17621,N/A,82.09928158,0.354496062,6655.150378,N/A,N/A
AE,MM,1469,17688,N/A,42421.17873,44274891,7559,N/A,71.19884059,0.204168737,4411.154189,N/A,N/A
AE,MN,1156,19834,N/A,39704.36915,6545362,20707,N/A,71.10565737,0.058691979,5250.474606,N/A,N/A
AE,MO,28986,3224,N/A,43369.17956,9130084,18365,N/A,11.64583347,0.087286889,5995.191513,N/A,N/A
AE,MQ,1419,18002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AE,MR,36654,2756,N/A,42238.47988,5244833,22113,N/A,74.01895888,0.30540976,7250.35695,N/A,N/A
AE,MT,39299,2616,N/A,13705.89018,9267876,18231,N/A,13.80801146,0.0324893,4007.27541,7.463,3404
AE,MU,18431,4418,N/A,32631.12898,8504818,18899,N/A,39.41668224,0.052731335,4974.207081,N/A,N/A
AE,MV,90715,1496,N/A,33508.74074,9239576,18257,N/A,31.63425666,N/A,3041.791705,N/A,N/A
AE,MW,5146,9226,N/A,43458.09736,8858218,18575,N/A,81.03775815,0.264939547,4823.272032,N/A,N/A
AE,MX,755,23906,N/A,34165.91268,117805000,2701,N/A,30.96767345,0.064344168,14358.88699,N/A,N/A
AE,MY,18549,4394,N/A,32466.12335,22179248,12319,N/A,14.67944353,0.04342258,5589.756203,N/A,N/A
AE,MZ,3306,11568,N/A,43340.39913,20595507,12711,N/A,74.04592224,0.32053423,6079.085476,N/A,N/A
AE,NC,1100,20294,N/A,N/A,9482729,18009,N/A,12.81408174,N/A,13145.9842,N/A,N/A
AE,NE,6161,8326,N/A,43267.82936,13540186,15597,N/A,84.59561098,0.357971788,5602.191579,N/A,N/A
AE,NG,30729,3108,14971,41806.62664,191193070,1733,N/A,87.35048322,0.321248085,5776.795322,N/A,N/A
AE,NI,1448,17812,N/A,41818.80932,3225027,24785,N/A,66.95688253,0.168620229,14123.63297,N/A,N/A
AE,NL,5357,9032,3010,9208.73986,7562321,19675,N/A,1.62264363,0.127037346,5165.97224,762.631,402
AE,NO,5732,8644,N/A,37895.10922,4422633,23285,N/A,1.53767876,0.092533588,5170.078736,N/A,N/A
AE,NP,142918,1154,26595,42800.7047,18838181,13265,N/A,73.41641211,0.177808851,3098.813051,N/A,N/A
AE,NZ,17222,4614,N/A,889.42577,4853529,22601,N/A,4.00882947,0.095212757,14256.59261,1.408,4935
AE,OM,300267,762,N/A,27424.46833,4795543,22739,N/A,14.63428681,0.064813912,438.4827037,N/A,N/A
AE,PA,1622,16814,N/A,28246.78267,5524090,21825,N/A,34.86929164,0.162056864,13788.28335,N/A,N/A
AE,PE,760,23848,N/A,36898.1205,22739924,12203,N/A,44.36951036,0.08138597,14738.14575,N/A,N/A
AE,PF,1981,15120,N/A,N/A,9491242,17993,N/A,22.11602723,N/A,17413.12206,N/A,N/A
AE,PG,3557,11146,N/A,41118.97111,994420,28529,N/A,83.61072595,0.251229197,10713.91281,N/A,N/A
AE,PH,73590,1710,538590,40587.26403,98346086,3423,N/A,34.76516221,0.126985669,6998.02275,N/A,N/A
AE,PK,222948,903,950145,42357.05068,206794789,1335,N/A,77.71477668,0.276697666,2082.026173,232.321,914
AE,PL,1539,17262,N/A,28378.71207,28200345,10743,N/A,18.83455659,0.084220946,4177.711305,2.487,4532
AE,PR,813,23098,N/A,12217.46288,6576835,20659,N/A,26.0791494,N/A,12001.19899,N/A,N/A
AE,PS,46764,2324,N/A,40640.48971,5085223,22305,N/A,29.61992254,0.104272247,N/A,N/A,N/A
AE,PT,6773,7916,N/A,20377.78449,498888,29601,N/A,21.02870859,0.107438922,6101.566902,N/A,N/A
AE,PY,2247,14226,N/A,38033.68073,2725893,25519,N/A,33.74416632,0.148495257,13242.10526,N/A,N/A
AE,QA,339864,690,2549,24954.42809,6938462,20209,N/A,2.56892663,0.041175723,303.6592642,N/A,N/A
AE,RE,1751,16168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AE,RO,4542,9832,N/A,31430.75986,9586015,17913,N/A,31.07264036,0.08159113,N/A,39.802,2034
AE,RS,9134,6754,N/A,36593.16436,2825554,25351,N/A,24.48908701,0.083484232,N/A,N/A,N/A
AE,RW,13491,5390,N/A,43056.73821,2856421,25281,N/A,73.05228992,0.299089223,3940.017302,N/A,N/A
AE,SA,175847,1039,6275,20500.39289,24497999,11799,N/A,0.64432293,0.095248223,773.8595781,N/A,N/A
AE,SB,3187,11814,N/A,41701.66565,9100706,18397,N/A,82.89569348,0.245141536,12005.9289,N/A,N/A
AE,SC,73415,1718,N/A,27448.53147,9672904,17775,N/A,36.0501113,0.045444072,3237.767764,N/A,N/A
AE,SE,7698,7406,N/A,10749.70404,514924,29549,N/A,1.81365557,0.126508713,4791.884468,16.07,2764
AE,SG,39914,2588,N/A,22349.42305,4066960,23769,N/A,10.36765465,0.211082399,5899.340485,237.454,902
AE,SI,3266,11654,N/A,17784.81425,7682583,19581,N/A,15.93449618,0.112687051,4280.890098,2.836,4297
AE,SK,2107,14658,N/A,24411.24014,4316456,23453,N/A,13.19425502,0.004048884,4185.823341,1.257,5108
AE,SL,37599,2698,N/A,43305.36517,1957314,26821,N/A,81.58299211,0.322715044,7366.254685,N/A,N/A
AE,SN,5637,8740,N/A,42373.76534,6525835,20733,N/A,65.17679887,0.254937917,7532.938712,N/A,N/A
AE,SR,2834,12592,N/A,37835.63328,9189157,18303,N/A,45.87474857,N/A,11697.3856,N/A,N/A
AE,ST,1725,16276,N/A,41838.21937,9555473,17945,N/A,64.88869334,N/A,5795.400584,N/A,N/A
AE,SV,1015,20992,N/A,39771.6969,3316976,24679,N/A,60.99919364,0.131015539,14218.4394,N/A,N/A
AE,SZ,4751,9610,N/A,39693.38224,8622399,18791,N/A,64.51992254,0.306460351,6177.58161,N/A,N/A
AE,TD,13531,5380,5103,43113.20647,6176347,21141,N/A,88.31992442,0.376972258,4363.272285,N/A,N/A
AE,TG,15826,4902,N/A,43160.40071,1688163,27307,N/A,82.45969757,0.255208493,6000.846627,N/A,N/A
AE,TH,2362,13846,12227,36543.88073,59855053,5605,N/A,41.9279932,0.059139848,4963.142606,N/A,N/A
AE,TJ,9127,6760,N/A,43012.73482,449511,29729,N/A,72.85992254,0.133874953,2080.598519,N/A,N/A
AE,TL,2219,14310,N/A,42602.25367,8477410,18937,N/A,67.32719081,0.222949356,N/A,N/A,N/A
AE,TN,12464,5640,5602,40400.56726,1924190,26875,N/A,39.31976748,0.166391731,4402.816425,N/A,N/A
AE,TO,2289,14094,N/A,39475.34079,9666035,17789,N/A,53.5711949,0.157967091,14939.16182,N/A,N/A
AE,TR,5164,9218,36417,34469.18,73659086,4733,N/A,30.13530486,0.050691366,2991.440592,N/A,N/A
AE,TT,4764,9592,N/A,26709.44326,8375556,19033,N/A,17.49386961,0.073674441,12047.80521,N/A,N/A
AE,TW,3224,11758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6700.070751,N/A,N/A
AE,TZ,10040,6398,N/A,42778.36174,48234934,7051,N/A,78.81992311,0.289740175,3848.464255,N/A,N/A
AE,UA,3074,12044,N/A,40742.53895,34614626,9199,N/A,35.93044309,0.033622742,3542.230844,N/A,N/A
AE,UG,198826,967,N/A,43072.25859,34499065,9215,N/A,71.11339163,0.293875456,3567.121481,N/A,N/A
AE,US,4256,10138,14898,19000.66389,318468994,551,N/A,7.54503337,0.037681997,11019.12238,N/A,N/A
AE,UY,1120,20136,N/A,26561.38624,6308795,20997,N/A,24.49756814,0.073633492,13339.38793,N/A,N/A
AE,UZ,7618,7448,N/A,42310.27349,23810121,11927,N/A,46.11992369,N/A,2316.511954,N/A,N/A
AE,VC,3679,10942,N/A,36477.95539,9659940,17807,N/A,N/A,0.140136659,11875.51979,N/A,N/A
AE,VN,1310,18670,N/A,41272.7594,86691577,3919,N/A,36.67992254,0.011238098,5260.590632,N/A,N/A
AE,VU,1476,17646,N/A,40743.65419,9470647,18025,N/A,69.1001347,0.231250853,13177.1836,N/A,N/A
AE,WS,3490,11232,N/A,39655.94832,9573432,17923,N/A,61.20898322,0.153607011,13377.74345,N/A,N/A
AE,XK,2203,14364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AE,YT,5129,9242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AE,ZA,7039,7766,N/A,37465.32815,48787741,6979,N/A,38.65252807,0.253451914,6251.943693,N/A,N/A
AE,ZM,4926,9438,N/A,42283.02187,8090501,19245,N/A,66.96734344,0.284825683,5269.562631,N/A,N/A
AE,ZW,22081,3910,N/A,42155.61577,4874939,22557,N/A,67.76443485,0.214759678,5342.177042,N/A,N/A
AE,NA,6817,7884,N/A,38343.92751,7275999,19919,N/A,57.98251607,0.230923176,6601.453646,N/A,N/A
AG,AE,7764,7354,N/A,27112.37554,9673411,17773,N/A,N/A,0.097784281,11701.05026,N/A,N/A
AG,AG,939431362,4,N/A,0,0,31153,N/A,N/A,0,0.0000949,N/A,N/A
AG,AL,1079,20472,N/A,11442.60063,2757073,25451,N/A,N/A,0.050449312,8074.584966,N/A,N/A
AG,AM,408,29492,N/A,12506.49053,2860613,25271,N/A,N/A,0.003508985,10104.59447,N/A,N/A
AG,AO,5755,8624,N/A,13437.33415,31728177,9833,N/A,N/A,0.218026012,8738.770987,N/A,N/A
AG,AR,1161,19794,N/A,5043.03119,44841594,7451,N/A,N/A,0.039149761,5770.670361,N/A,N/A
AG,AT,4361,10036,N/A,34798.06562,8779949,18643,N/A,N/A,0.190456152,7730.249876,1.132,5732
AG,AU,4948,9420,7,40668.93866,25267189,11535,N/A,N/A,0.20261699,16240.67975,N/A,N/A
AG,AW,176064,1037,5,N/A,9196,31107,N/A,N/A,N/A,1024.034773,N/A,N/A
AG,AZ,437,28972,N/A,11987.1391,9926200,17575,N/A,N/A,0.051095188,10508.86811,N/A,N/A
AG,BA,698,24588,N/A,10654.79982,3203882,24815,N/A,N/A,0.04104805,7928.09997,N/A,N/A
AG,BB,3117377,223,308,1018.21265,189907,30471,N/A,N/A,N/A,507.6734859,N/A,N/A
AG,BD,795,23348,N/A,15028.63042,162949043,1933,N/A,N/A,0.119663686,14562.83055,N/A,N/A
AG,BE,3342,11514,N/A,30764.34245,11386937,16513,N/A,N/A,0.184542775,6874.927627,4.974,3823
AG,BF,2724,12870,N/A,15906.82002,20224260,12803,N/A,N/A,0.199932992,6468.548823,N/A,N/A
AG,BG,915,21974,N/A,7303.422198,6878643,20269,N/A,N/A,0.092060268,8336.641024,1.371,4987
AG,BH,4308,10080,N/A,7264.07587,1544054,27525,N/A,N/A,0.085681796,11274.80002,N/A,N/A
AG,BI,3482,11242,N/A,16455.22877,11433462,16453,N/A,N/A,0.188642174,10239.79561,N/A,N/A
AG,BJ,4965,9396,N/A,15486.15135,11704033,16281,N/A,N/A,0.181266636,7077.098161,N/A,N/A
AG,BN,1330,18526,N/A,14901.34798,336167,30029,N/A,N/A,N/A,17536.33273,N/A,N/A
AG,BO,836,22822,N/A,13178.39066,11415982,16475,N/A,N/A,N/A,3803.698663,N/A,N/A
AG,BR,1145,19932,N/A,7725.746561,210952409,1163,N/A,N/A,0.032493234,4813.679636,N/A,N/A
AG,BS,700324,458,2,15490.89078,292364,30157,N/A,N/A,N/A,1832.661433,N/A,N/A
AG,BT,591,26222,N/A,13483.74968,665974,29205,N/A,N/A,N/A,14180.12675,N/A,N/A
AG,BW,13707,5344,N/A,8447.379445,2206579,26327,N/A,N/A,0.165700465,10577.00426,N/A,N/A
AG,BY,680,24866,N/A,10396.90556,9369738,18135,N/A,N/A,N/A,8434.285971,N/A,N/A
AG,BZ,253413,847,14,11842.24665,293235,30153,N/A,N/A,N/A,2862.505151,N/A,N/A
AG,CA,81824,1600,442,29586.19056,37492144,8687,N/A,N/A,0.221872985,3378.834587,N/A,N/A
AG,CD,3705,10916,N/A,16169.91639,86693449,3913,N/A,N/A,0.213688225,N/A,N/A,N/A
AG,CF,2674,13012,N/A,16251.0272,4648067,22955,N/A,N/A,N/A,8850.608717,N/A,N/A
AG,CG,7083,7738,N/A,14503.12633,5283390,22053,N/A,N/A,0.160381436,8779.560261,N/A,N/A
AG,CH,9546,6582,N/A,66091.12735,8477714,18935,N/A,N/A,0.187890649,7060.71829,N/A,N/A
AG,CI,4552,9822,N/A,14424.36786,25619426,11385,N/A,N/A,0.208248615,6236.403687,N/A,N/A
AG,CL,2610,13166,N/A,802.18657,18854920,13243,N/A,N/A,0.087048173,5707.673595,N/A,N/A
AG,CM,5716,8664,N/A,15192.48954,25779262,11311,N/A,N/A,0.18489629,8113.231713,N/A,N/A
AG,CO,2085,14728,N/A,10008.39549,50242325,6745,N/A,N/A,0.020436883,2002.60695,N/A,N/A
AG,CR,5071,9288,N/A,4614.84639,4950443,22465,N/A,N/A,0.025041819,2528.883522,N/A,N/A
AG,CV,9655,6532,N/A,13109.65332,452817,29723,N/A,N/A,N/A,4097.863865,N/A,N/A
AG,CW,295975,772,19,2846.91184,60420,30913,N/A,N/A,N/A,N/A,N/A,N/A
AG,CY,7354,7600,N/A,11962.72591,1101457,28323,N/A,N/A,0.176400065,9375.688407,N/A,N/A
AG,CZ,741,24082,N/A,6319.96832,10572591,17071,N/A,N/A,0.186299741,7582.392669,1.254,5303
AG,DE,2988,12218,84,30912.02263,83035681,4151,N/A,N/A,0.185555816,7511.601292,1.243,5527
AG,DJ,2835,12586,N/A,13585.09159,876442,28733,N/A,N/A,N/A,11178.62803,N/A,N/A
AG,DK,2538,13354,N/A,44663.7122,5721435,21605,N/A,N/A,0.192614853,7468.539665,37.278,2090
AG,DO,257413,837,1819,8676.35037,10641840,16999,N/A,N/A,0.071336687,855.1255223,N/A,N/A
AG,DZ,823,22958,N/A,12612.26575,42955936,7847,N/A,N/A,0.046223044,6657.947879,N/A,N/A
AG,EC,1748,16186,N/A,10431.04541,17276544,13871,N/A,N/A,0.01800257,2657.332558,N/A,N/A
AG,EE,7126,7712,N/A,6531.48677,1229472,28071,N/A,N/A,0.195908308,8182.28473,1.243,5527
AG,EG,1037,20818,10,14177.84856,100290955,3309,N/A,N/A,0.085704625,9349.982821,N/A,N/A
AG,ES,6232,8290,12,13610.69832,46979663,7193,N/A,N/A,0.157939434,6102.374689,N/A,N/A
AG,ET,1636,16764,91,15955.457,111981612,2799,N/A,N/A,0.194116384,10827.45777,N/A,N/A
AG,FI,1276,18912,N/A,33294.31025,5423196,21895,N/A,N/A,0.23626703,8187.820438,N/A,N/A
AG,FJ,10870,6110,N/A,10460.01285,792835,28893,N/A,N/A,N/A,13659.45782,N/A,N/A
AG,FR,4542,9832,41,24904.10993,66962769,5005,N/A,N/A,0.177743316,6702.484824,1.891,4744
AG,GA,8945,6826,N/A,8770.352994,2075461,26551,N/A,N/A,0.121829093,8005.219446,N/A,N/A
AG,GB,48621,2260,1013,26316.24701,66737287,5055,N/A,N/A,0.198765278,6576.470757,34.812,2148
AG,GD,4534205,188,195,6241.07365,14885,31081,N/A,N/A,0.037022054,563.4895568,N/A,N/A
AG,GE,1818,15848,N/A,12004.19303,3623264,24335,N/A,N/A,0.030840754,10060.70975,N/A,N/A
AG,GF,286944,786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AG,GH,16844,4686,31,14524.66865,30320738,10191,N/A,N/A,0.134726882,6809.726363,N/A,N/A
AG,GM,14646,5140,N/A,16014.46844,2250588,26249,N/A,N/A,0.174924105,4852.942336,N/A,N/A
AG,GN,3979,10518,N/A,15743.67132,12674128,15865,N/A,N/A,0.20913437,5049.440702,N/A,N/A
AG,GP,1001264,372,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AG,GQ,13416,5416,N/A,6582.785,1258868,28003,N/A,N/A,N/A,7827.896437,N/A,N/A
AG,GR,2080,14742,N/A,3597.3242,10619204,17027,N/A,N/A,0.116588891,8466.180343,1.254,5303
AG,GT,1199,19464,N/A,12254.08845,16506908,14221,N/A,N/A,0.121445745,3077.492952,N/A,N/A
AG,GU,3964,10534,N/A,18985.58133,70176,30877,N/A,N/A,N/A,N/A,N/A,N/A
AG,GW,7413,7558,N/A,15949.01089,1823804,27033,N/A,N/A,N/A,4995.112086,N/A,N/A
AG,GY,4835778,181,6601,11747.97862,685648,29161,N/A,N/A,0.083873928,1219.578991,N/A,N/A
AG,HK,1482,17614,N/A,31815.90652,7410282,19809,N/A,N/A,0.243501067,15612.24833,N/A,N/A
AG,HN,2441,13624,7,14221.20406,9648999,17827,N/A,N/A,0.09791103,2739.23415,N/A,N/A
AG,HR,1985,15104,N/A,1806.78943,3970382,23891,N/A,N/A,0.151148677,7715.922887,N/A,N/A
AG,HT,70551,1776,33,15858.63879,11165959,16661,N/A,N/A,0.133428991,1122.323209,N/A,N/A
AG,HU,1810,15898,N/A,576.20805,9672831,17777,N/A,N/A,0.126847625,7935.730854,N/A,N/A
AG,ID,548,26938,N/A,12833.13439,270528450,667,N/A,N/A,0.040259719,18272.51686,N/A,N/A
AG,IE,6622,8008,N/A,61894.24715,4844326,22627,N/A,N/A,0.235458374,6229.609729,1.132,5732
AG,IM,22300,3866,N/A,N/A,12534,31097,N/A,N/A,N/A,N/A,N/A,N/A
AG,IN,668,25032,80,14721.11781,1366320636,5,N/A,N/A,0.093421161,13288.35083,N/A,N/A
AG,IS,4556,9814,N/A,56241.72342,264195,30245,N/A,N/A,0.165214121,6027.010513,N/A,N/A
AG,IT,6896,7822,73,17793.10435,60200278,5539,N/A,N/A,0.174663424,7463.407852,2.823,4323
AG,JE,29633,3168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AG,JM,3432720,213,4069,11372.74395,2851161,25297,N/A,N/A,0.038945019,1589.028542,N/A,N/A
AG,JO,955,21558,N/A,12485.19203,10004576,17501,N/A,N/A,0.031286776,9712.35846,N/A,N/A
AG,JP,1109,20222,20,22432.44275,126167813,2389,N/A,N/A,0.262492239,13719.02855,N/A,N/A
AG,KE,9889,6440,N/A,15018.99401,52476855,6395,N/A,N/A,0.036030889,10970.42423,N/A,N/A
AG,KG,300,31574,N/A,15418.84065,6359782,20917,N/A,N/A,0.015329242,11993.45537,N/A,N/A
AG,KH,312,31306,N/A,15214.8541,16389424,14297,N/A,N/A,0.087532103,16505.68739,N/A,N/A
AG,KI,3016,12158,N/A,15028.72452,20488,31057,N/A,N/A,0.107501477,13649.96233,N/A,N/A
AG,KM,13109,5482,N/A,15311.0255,753768,29003,N/A,N/A,0.177266836,11971.28203,N/A,N/A
AG,KR,658,25164,N/A,16613.28434,51611980,6517,N/A,N/A,0.256328106,13870.1555,N/A,N/A
AG,KW,2605,13186,N/A,17267.40111,4109965,23707,N/A,N/A,0.013956726,10891.72744,N/A,N/A
AG,KY,1267800,325,N/A,68750.3062,32170,31011,N/A,N/A,N/A,2077.771817,N/A,N/A
AG,KZ,286,31796,N/A,6914.379405,18416812,13425,N/A,N/A,0.19884342,11170.09666,N/A,N/A
AG,LA,292,31712,N/A,14184.49428,7072337,20085,N/A,N/A,0.121401548,15756.39203,N/A,N/A
AG,LB,12195,5698,56,8702.177539,6758595,20435,N/A,N/A,0.053580999,9606.636806,N/A,N/A
AG,LC,7803663,156,689,5369.0918,85672,30823,N/A,N/A,0.010369778,358.3130924,N/A,N/A
AG,LK,2265,14168,N/A,12646.41369,21705882,12425,N/A,N/A,0.015153587,15028.52777,N/A,N/A
AG,LR,28201,3296,N/A,16049.65863,4840256,22631,N/A,N/A,0.260646731,5670.612776,N/A,N/A
AG,LS,9788,6480,N/A,15505.09705,2028150,26641,N/A,N/A,0.179724455,10865.81108,N/A,N/A
AG,LT,1078,20484,N/A,2353.63656,2689726,25567,N/A,N/A,0.14847827,8279.980306,1.371,4987
AG,LU,4366,10026,N/A,99927.28029,522778,29525,N/A,N/A,0.114151597,6987.117265,1.371,4987
AG,LV,1449,17800,N/A,1078.2995,1815671,27047,N/A,N/A,0.160136461,8173.667256,N/A,N/A
AG,LY,508,27644,N/A,8849.858559,6680334,20525,N/A,N/A,N/A,7606.379353,N/A,N/A
AG,MA,1632,16774,N/A,13504.78018,36374651,8889,N/A,N/A,0.085675985,5752.64623,N/A,N/A
AG,MD,341,30734,N/A,12492.98125,2560519,25799,N/A,N/A,0.003543973,8673.468834,N/A,N/A
AG,ME,2341,13938,N/A,7876.888077,525019,29515,N/A,N/A,0.044605255,N/A,N/A,N/A
AG,MG,1975,15158,N/A,16199.47948,26872189,11045,N/A,N/A,0.192724288,12592.08173,N/A,N/A
AG,MK,3206,11790,N/A,10664.03821,1986341,26745,N/A,N/A,0.042824924,8199.631114,N/A,N/A
AG,ML,3800,10744,N/A,15826.87065,19560913,12997,N/A,N/A,0.256711781,5790.70166,N/A,N/A
AG,MM,121,34048,N/A,15308.80319,53948302,6205,N/A,N/A,0.106384456,15539.46052,N/A,N/A
AG,MN,438,28940,N/A,12591.99361,3128049,24911,N/A,N/A,0.039092302,12696.70277,N/A,N/A
AG,MO,1661,16600,N/A,70481.5551,543327,29459,N/A,N/A,0.18507117,15605.04151,N/A,N/A
AG,MQ,282940,792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AG,MR,2665,13028,N/A,15126.10434,4428578,23273,N/A,N/A,0.207625479,4848.871604,N/A,N/A
AG,MT,24423,3616,N/A,13406.48536,405535,29861,N/A,N/A,0.130273581,7694.035333,N/A,N/A
AG,MU,8413,7048,N/A,5518.75344,1168593,28193,N/A,N/A,0.045052946,13649.45759,N/A,N/A
AG,MV,10317,6310,N/A,6396.3652,433835,29789,N/A,N/A,N/A,14566.50456,N/A,N/A
AG,MW,3664,10962,N/A,16345.72182,18531629,13371,N/A,N/A,0.167155266,11046.82139,N/A,N/A
AG,MX,1302,18714,5,7053.537136,127478411,2301,N/A,N/A,0.033440113,3942.60431,N/A,N/A
AG,MY,686,24782,N/A,5353.74781,31852659,9789,N/A,N/A,0.054361701,17126.34718,N/A,N/A
AG,MZ,3791,10754,N/A,16228.02359,30268918,10217,N/A,N/A,0.222749949,11258.87882,N/A,N/A
AG,NC,1314,18634,N/A,N/A,190682,30465,N/A,N/A,N/A,14948.7064,N/A,N/A
AG,NE,9605,6552,N/A,16155.45382,23213597,12069,N/A,N/A,0.260187507,6836.461398,N/A,N/A
AG,NG,9234,6706,40,14694.2511,200866481,1453,N/A,N/A,0.223463804,7176.462298,N/A,N/A
AG,NI,2106,14666,N/A,14706.43378,6448384,20821,N/A,N/A,0.070835948,2689.088902,N/A,N/A
AG,NL,7893,7284,16,36321.1154,17235732,13907,N/A,N/A,0.224821627,6934.739112,N/A,N/A
AG,NO,2660,13032,N/A,65007.48476,5250778,22105,N/A,N/A,0.190317869,7397.643999,N/A,N/A
AG,NP,831,22882,N/A,15688.32916,28511592,10635,N/A,N/A,0.08002457,13901.59986,N/A,N/A
AG,NZ,7399,7570,12,26222.94977,4819882,22681,N/A,N/A,0.192997038,13966.07083,N/A,N/A
AG,OM,2135,14586,N/A,312.09279,4877868,22547,N/A,N/A,0.032970369,12122.71289,N/A,N/A
AG,PA,8226,7134,N/A,1134.40713,4149321,23651,N/A,N/A,0.064272583,2117.024351,N/A,N/A
AG,PE,1144,19942,N/A,9785.744962,32413335,9655,N/A,N/A,0.016398311,3655.277862,N/A,N/A
AG,PF,11960,5780,N/A,N/A,182169,30497,N/A,N/A,N/A,10343.52355,N/A,N/A
