user_loc	fr_loc	scaled_sci
DK	FJ	1301
DK	FR	4656
DK	GA	791
DK	GB	12333
DK	GD	3225
DK	GE	1921
DK	GF	920
DK	GH	3075
DK	GM	18087
DK	GN	859
DK	GP	1619
DK	GQ	1607
DK	GR	11999
DK	GT	438
DK	GU	1327
DK	GW	6133
DK	GY	582
DK	HK	3085
DK	HN	461
DK	HR	10917
DK	HT	357
DK	HU	12670
DK	ID	312
DK	IE	13121
DK	IM	7873
DK	IN	419
DK	IS	415422
DK	IT	7462
DK	JE	11957
DK	JM	1416
DK	JO	2700
DK	JP	1564
DK	KE	2589
DK	KG	640
DK	KH	605
DK	KI	507
DK	KM	666
DK	KR	1054
DK	KW	1756
DK	KY	7228
DK	KZ	554
DK	LA	458
DK	LB	15058
DK	LC	1327
DK	LK	2708
DK	LR	1494
DK	LS	188
DK	LT	54097
DK	LU	28077
DK	LV	37378
DK	LY	595
DK	MA	1565
DK	MD	10280
DK	ME	26097
DK	MG	399
DK	MK	26503
DK	ML	708
DK	MM	586
DK	MN	468
DK	MO	2193
DK	MQ	1184
DK	MR	458
DK	MT	27269
DK	MU	1977
DK	MV	3222
DK	MW	862
DK	MX	543
DK	MY	968
DK	MZ	878
DK	NC	1133
DK	NE	594
DK	NG	823
DK	NI	856
DK	NL	17338
DK	NO	123544
DK	NP	5259
DK	NZ	9516
DK	OM	1427
DK	PA	1269
DK	PE	612
DK	PF	2693
DK	PG	329
DK	PH	2269
DK	PK	1485
DK	PL	16463
DK	PR	674
DK	PS	3096
DK	PT	9697
DK	PY	574
DK	QA	3544
DK	RE	914
DK	RO	31729
DK	RS	12210
DK	RW	3045
DK	SA	1347
DK	SB	421
DK	SC	3297
DK	SE	79504
DK	SG	5908
DK	SI	10455
DK	SK	9560
DK	SL	3301
DK	SN	1229
DK	SR	641
DK	ST	594
DK	SV	300
DK	SZ	825
DK	TD	521
DK	TG	1176
DK	TH	2353
DK	TJ	893
DK	TL	320
DK	TN	1762
DK	TO	1560
DK	TR	4912
DK	TT	1918
DK	TW	785
DK	TZ	1944
DK	UA	4873
DK	UG	5979
DK	US	3650
DK	UY	1294
DK	UZ	644
DK	VC	1453
DK	VN	638
DK	VU	588
DK	WS	722
DK	XK	14541
DK	YT	450
DK	ZA	921
DK	ZM	1850
DK	ZW	1553
DK	NA	2093
DO	AE	1856
DO	AG	257413
DO	AL	1565
DO	AM	449
DO	AO	8664
DO	AR	10521
DO	AT	5207
DO	AU	538
DO	AW	241894
DO	AZ	832
DO	BA	946
DO	BB	8090
DO	BD	1091
DO	BE	3628
DO	BF	3303
DO	BG	1043
DO	BH	1725
DO	BI	2554
DO	BJ	6318
DO	BN	585
DO	BO	7532
DO	BR	6169
DO	BS	67219
DO	BT	384
DO	BW	6247
DO	BY	1088
DO	BZ	19017
DO	CA	6461
DO	CD	5816
DO	CF	3879
DO	CG	9341
DO	CH	17944
DO	CI	4960
DO	CL	33036
DO	CM	4907
DO	CO	22004
DO	CR	21939
DO	CV	4513
DO	CW	235880
DO	CY	1556
DO	CZ	570
DO	DE	3061
DO	DJ	1951
DO	DK	688
DO	DO	9811611
DO	DZ	2647
DO	EC	17105
DO	EE	557
DO	EG	1661
DO	ES	51797
DO	ET	934
DO	FI	876
DO	FJ	1421
DO	FR	2277
DO	GA	6445
DO	GB	1925
DO	GD	14561
DO	GE	601
DO	GF	379348
DO	GH	5878
DO	GM	5512
DO	GN	4697
DO	GP	152704
DO	GQ	28805
DO	GR	1459
DO	GT	10622
DO	GU	2174
DO	GW	4292
DO	GY	20211
DO	HK	396
DO	HN	22282
DO	HR	861
DO	HT	694756
DO	HU	675
DO	ID	1120
DO	IE	885
DO	IM	775
DO	IN	521
DO	IS	2377
DO	IT	12460
DO	JE	1303
DO	JM	23812
DO	JO	1162
DO	JP	612
DO	KE	7088
DO	KG	361
DO	KH	878
DO	KI	1426
DO	KM	1726
DO	KR	334
DO	KW	1472
DO	KY	86006
DO	KZ	412
DO	LA	312
DO	LB	1898
DO	LC	17475
DO	LK	1681
DO	LR	17661
DO	LS	4615
DO	LT	532
DO	LU	8075
DO	LV	872
DO	LY	982
DO	MA	4335
DO	MD	597
DO	ME	2280
DO	MG	4614
DO	MK	1424
DO	ML	3877
DO	MM	203
DO	MN	335
DO	MO	352
DO	MQ	56813
DO	MR	2996
DO	MT	1917
DO	MU	2520
DO	MV	1893
DO	MW	1714
DO	MX	8445
DO	MY	535
DO	MZ	5705
DO	NC	747
DO	NE	2837
DO	NG	3241
DO	NI	23912
DO	NL	4965
DO	NO	1943
DO	NP	466
DO	NZ	537
DO	OM	1588
DO	PA	64973
DO	PE	9858
DO	PF	775
DO	PG	2203
DO	PH	1932
DO	PK	1895
DO	PL	414
DO	PR	177883
DO	PS	903
DO	PT	2603
DO	PY	17145
DO	QA	1684
DO	RE	1000
DO	RO	1684
DO	RS	1446
DO	RW	2390
DO	SA	1717
DO	SB	2876
DO	SC	7360
DO	SE	1211
DO	SG	573
DO	SI	1969
DO	SK	572
DO	SL	14753
DO	SN	3228
DO	SR	76533
DO	ST	6742
DO	SV	13665
DO	SZ	4571
DO	TD	2732
DO	TG	5262
DO	TH	270
DO	TJ	980
DO	TL	1713
DO	TN	2865
DO	TO	2675
DO	TR	1339
DO	TT	23196
DO	TW	275
DO	TZ	4068
DO	UA	824
DO	UG	6021
DO	US	36970
DO	UY	18408
DO	UZ	501
DO	VC	12802
DO	VN	595
DO	VU	868
DO	WS	2032
DO	XK	1202
DO	YT	1697
DO	ZA	2493
DO	ZM	8375
DO	ZW	1810
DO	NA	25768
DZ	AE	4062
DZ	AG	823
DZ	AL	1327
DZ	AM	865
DZ	AO	2507
DZ	AR	1370
DZ	AT	939
DZ	AU	315
DZ	AW	772
DZ	AZ	951
DZ	BA	1874
DZ	BB	430
DZ	BD	1581
DZ	BE	3216
DZ	BF	6465
DZ	BG	926
DZ	BH	2846
DZ	BI	3067
DZ	BJ	6623
DZ	BN	996
DZ	BO	1994
DZ	BR	1433
DZ	BS	778
DZ	BT	497
DZ	BW	1809
DZ	BY	3255
DZ	BZ	1319
DZ	CA	1820
DZ	CD	2347
DZ	CF	4911
DZ	CG	6118
DZ	CH	1873
DZ	CI	7197
DZ	CL	774
DZ	CM	5903
DZ	CO	1718
DZ	CR	1503
DZ	CV	1378
DZ	CW	624
DZ	CY	1209
DZ	CZ	1056
DZ	DE	1337
DZ	DJ	6591
DZ	DK	437
DZ	DO	2647
DZ	DZ	888411
DZ	EC	1568
DZ	EE	451
DZ	EG	8516
DZ	ES	2614
DZ	ET	1429
DZ	FI	421
DZ	FJ	548
DZ	FR	12860
DZ	GA	6141
DZ	GB	908
DZ	GD	768
DZ	GE	1480
DZ	GF	2353
DZ	GH	3327
DZ	GM	5062
DZ	GN	29095
DZ	GP	1154
DZ	GQ	8138
DZ	GR	1144
DZ	GT	1341
DZ	GU	422
DZ	GW	5064
DZ	GY	1788
DZ	HK	369
DZ	HN	2549
DZ	HR	624
DZ	HT	2419
DZ	HU	1223
DZ	ID	1101
DZ	IE	670
DZ	IM	470
DZ	IN	340
DZ	IS	453
DZ	IT	1279
DZ	JE	321
DZ	JM	1645
DZ	JO	12497
DZ	JP	158
DZ	KE	3303
DZ	KG	982
DZ	KH	663
DZ	KI	979
DZ	KM	2347
DZ	KR	359
DZ	KW	3465
DZ	KY	524
DZ	KZ	1064
DZ	LA	345
DZ	LB	9019
DZ	LC	772
DZ	LK	655
DZ	LR	11996
DZ	LS	2174
DZ	LT	1043
DZ	LU	2110
DZ	LV	1159
DZ	LY	15003
DZ	MA	38491
DZ	MD	1490
DZ	ME	1389
DZ	MG	5105
DZ	MK	1057
DZ	ML	21591
DZ	MM	298
DZ	MN	737
DZ	MO	311
DZ	MQ	1030
DZ	MR	34766
DZ	MT	1933
DZ	MU	1685
DZ	MV	1562
DZ	MW	791
DZ	MX	1690
DZ	MY	700
DZ	MZ	2981
DZ	NC	1493
DZ	NE	31358
DZ	NG	1820
DZ	NI	2163
DZ	NL	861
DZ	NO	419
DZ	NP	402
DZ	NZ	320
DZ	OM	3994
DZ	PA	1453
DZ	PE	1325
DZ	PF	3643
DZ	PG	745
DZ	PH	1082
DZ	PK	2598
DZ	PL	1105
DZ	PR	629
DZ	PS	14269
DZ	PT	838
DZ	PY	3143
DZ	QA	5112
DZ	RE	1427
DZ	RO	1529
DZ	RS	1080
DZ	RW	1825
DZ	SA	5135
DZ	SB	1144
DZ	SC	1255
DZ	SE	761
DZ	SG	457
DZ	SI	746
DZ	SK	1851
DZ	SL	14931
DZ	SN	3707
DZ	SR	1063
DZ	ST	1343
DZ	SV	1491
DZ	SZ	2046
DZ	TD	10395
DZ	TG	4471
DZ	TH	306
DZ	TJ	1385
DZ	TL	556
DZ	TN	33215
DZ	TO	2440
DZ	TR	3235
DZ	TT	1075
DZ	TW	174
DZ	TZ	3954
DZ	UA	2803
DZ	UG	3654
DZ	US	566
DZ	UY	1040
DZ	UZ	904
DZ	VC	718
DZ	VN	325
DZ	VU	460
DZ	WS	1770
DZ	XK	1322
DZ	YT	2811
DZ	ZA	1347
DZ	ZM	2811
DZ	ZW	1451
DZ	NA	2413
EC	AE	911
EC	AG	1748
EC	AL	709
EC	AM	272
EC	AO	1951
EC	AR	9784
EC	AT	1094
EC	AU	722
EC	AW	34333
EC	AZ	337
EC	BA	352
EC	BB	878
EC	BD	569
EC	BE	2203
EC	BF	796
EC	BG	544
EC	BH	744
EC	BI	569
EC	BJ	6467
EC	BN	408
EC	BO	16428
EC	BR	2810
EC	BS	1977
EC	BT	389
EC	BW	452
EC	BY	983
EC	BZ	6104
EC	CA	1997
EC	CD	702
EC	CF	963
EC	CG	1060
EC	CH	5115
EC	CI	980
EC	CL	21549
EC	CM	874
EC	CO	42726
EC	CR	13323
EC	CV	1870
EC	CW	17498
EC	CY	604
EC	CZ	402
EC	DE	1475
EC	DJ	622
EC	DK	604
EC	DO	17105
EC	DZ	1568
EC	EC	4813875
EC	EE	482
EC	EG	880
EC	ES	31850
EC	ET	354
EC	FI	453
EC	FJ	425
EC	FR	1064
EC	GA	844
EC	GB	1244
EC	GD	1457
EC	GE	398
EC	GF	2359
EC	GH	1218
EC	GM	1766
EC	GN	883
EC	GP	1276
EC	GQ	3927
EC	GR	531
EC	GT	13338
EC	GU	433
EC	GW	1126
EC	GY	4597
EC	HK	312
EC	HN	19140
EC	HR	443
EC	HT	3314
EC	HU	504
EC	ID	607
EC	IE	547
EC	IM	388
EC	IN	281
EC	IS	1814
EC	IT	5351
EC	JE	936
EC	JM	1563
EC	JO	552
EC	JP	246
EC	KE	661
EC	KG	198
EC	KH	355
EC	KI	951
EC	KM	360
EC	KR	356
EC	KW	706
EC	KY	4258
EC	KZ	243
EC	LA	235
EC	LB	954
EC	LC	1224
EC	LK	681
EC	LR	1415
EC	LS	337
EC	LT	356
EC	LU	1568
EC	LV	383
EC	LY	462
EC	MA	4027
EC	MD	383
EC	ME	833
EC	MG	844
EC	MK	569
EC	ML	892
EC	MM	167
EC	MN	306
EC	MO	351
EC	MQ	1047
EC	MR	787
EC	MT	1434
EC	MU	625
EC	MV	735
EC	MW	309
EC	MX	9854
EC	MY	329
EC	MZ	1224
EC	NC	821
EC	NE	774
EC	NG	708
EC	NI	19921
EC	NL	1180
EC	NO	740
EC	NP	286
EC	NZ	819
EC	OM	726
EC	PA	21512
EC	PE	26506
EC	PF	937
EC	PG	601
EC	PH	1478
EC	PK	878
EC	PL	295
EC	PR	6524
EC	PS	500
EC	PT	1960
EC	PY	19780
EC	QA	939
EC	RE	333
EC	RO	706
EC	RS	547
EC	RW	528
EC	SA	708
EC	SB	528
EC	SC	738
EC	SE	966
EC	SG	368
EC	SI	535
EC	SK	378
EC	SL	1651
EC	SN	816
EC	SR	3074
EC	ST	2081
EC	SV	13230
EC	SZ	426
EC	TD	747
EC	TG	1278
EC	TH	162
EC	TJ	427
EC	TL	854
EC	TN	1984
EC	TO	713
EC	TR	353
EC	TT	6621
EC	TW	198
EC	TZ	580
EC	UA	754
EC	UG	911
EC	US	6724
EC	UY	8193
EC	UZ	244
EC	VC	1337
EC	VN	246
EC	VU	398
EC	WS	535
EC	XK	474
EC	YT	420
EC	ZA	382
EC	ZM	655
EC	ZW	308
EC	NA	549
EE	AE	3039
EE	AG	7126
EE	AL	2534
EE	AM	9618
EE	AO	284
EE	AR	611
EE	AT	11477
EE	AU	16910
EE	AW	1352
EE	AZ	10025
EE	BA	1871
EE	BB	1347
EE	BD	904
EE	BE	10986
EE	BF	210
EE	BG	7298
EE	BH	1521
EE	BI	195
EE	BJ	1599
EE	BN	795
EE	BO	242
EE	BR	597
EE	BS	2415
EE	BT	1678
EE	BW	327
EE	BY	30840
EE	BZ	360
EE	CA	3631
EE	CD	240
EE	CF	390
EE	CG	473
EE	CH	15289
EE	CI	326
EE	CL	764
EE	CM	2909
EE	CO	433
EE	CR	1363
EE	CV	579
EE	CW	2095
EE	CY	19094
EE	CZ	7859
EE	DE	9545
EE	DJ	215
EE	DK	21493
EE	DO	557
EE	DZ	451
EE	EC	482
EE	EE	44341469
EE	EG	834
EE	ES	6556
EE	ET	255
EE	FI	476698
EE	FJ	1912
EE	FR	3539
EE	GA	341
EE	GB	12023
EE	GD	859
EE	GE	21368
EE	GF	514
EE	GH	1882
EE	GM	7072
EE	GN	233
EE	GP	809
EE	GQ	1201
EE	GR	6665
EE	GT	400
EE	GU	739
EE	GW	300
EE	GY	552
EE	HK	1901
EE	HN	260
EE	HR	5813
EE	HT	168
EE	HU	6222
EE	ID	263
EE	IE	19948
EE	IM	11198
EE	IN	338
EE	IS	44517
EE	IT	5595
EE	JE	7962
EE	JM	1143
EE	JO	616
EE	JP	1330
EE	KE	718
EE	KG	3586
EE	KH	348
EE	KI	115
EE	KM	94
EE	KR	833
EE	KW	679
EE	KY	3379
EE	KZ	3867
EE	LA	127
EE	LB	1178
EE	LC	1353
EE	LK	2193
EE	LR	1313
EE	LS	169
EE	LT	57786
EE	LU	38172
EE	LV	234799
EE	LY	213
EE	MA	765
EE	MD	16975
EE	ME	7461
EE	MG	302
EE	MK	6477
EE	ML	593
EE	MM	69
EE	MN	1028
EE	MO	1215
EE	MQ	854
EE	MR	235
EE	MT	43487
EE	MU	2683
EE	MV	2011
EE	MW	227
EE	MX	421
EE	MY	603
EE	MZ	255
EE	NC	844
EE	NE	269
EE	NG	2942
EE	NI	322
EE	NL	11760
EE	NO	40279
EE	NP	1379
EE	NZ	8123
EE	OM	1424
EE	PA	691
EE	PE	366
EE	PF	695
EE	PG	184
EE	PH	513
EE	PK	728
EE	PL	4892
EE	PR	498
EE	PS	682
EE	PT	7025
EE	PY	401
EE	QA	1512
EE	RE	1020
EE	RO	3262
EE	RS	4450
EE	RW	484
EE	SA	446
EE	SB	179
EE	SC	2453
EE	SE	32349
EE	SG	2717
EE	SI	11211
EE	SK	5398
EE	SL	1583
EE	SN	565
EE	SR	523
EE	ST	1060
EE	SV	290
EE	SZ	501
EE	TD	316
EE	TG	749
EE	TH	655
EE	TJ	4259
EE	TL	507
EE	TN	1439
EE	TO	280
EE	TR	1754
EE	TT	1240
EE	TW	596
EE	TZ	369
EE	UA	28607
EE	UG	1279
EE	US	2253
EE	UY	1036
EE	UZ	3784
EE	VC	793
EE	VN	189
EE	VU	1250
EE	WS	158
EE	XK	2123
EE	YT	196
EE	ZA	531
EE	ZM	537
EE	ZW	437
EE	NA	1048
EG	AE	45385
EG	AG	1037
EG	AL	1069
EG	AM	698
EG	AO	1560
EG	AR	731
EG	AT	2880
EG	AU	1341
EG	AW	709
EG	AZ	908
EG	BA	981
EG	BB	413
EG	BD	2117
EG	BE	1315
EG	BF	3042
EG	BG	747
EG	BH	21230
EG	BI	1986
EG	BJ	1829
EG	BN	1588
EG	BO	655
EG	BR	991
EG	BS	582
EG	BT	256
EG	BW	1150
EG	BY	2404
EG	BZ	758
EG	CA	2016
EG	CD	1376
EG	CF	22446
EG	CG	2032
EG	CH	1698
EG	CI	2499
EG	CL	459
EG	CM	1834
EG	CO	1125
EG	CR	1082
EG	CV	839
EG	CW	546
EG	CY	8073
EG	CZ	647
EG	DE	2280
EG	DJ	14492
EG	DK	871
EG	DO	1661
EG	DZ	8516
EG	EC	880
EG	EE	834
EG	EG	1172098
EG	ES	823
EG	ET	4526
EG	FI	764
EG	FJ	658
EG	FR	1366
EG	GA	1771
EG	GB	1318
EG	GD	756
EG	GE	1259
EG	GF	811
EG	GH	2789
EG	GM	3052
EG	GN	6169
EG	GP	312
EG	GQ	3728
EG	GR	3749
EG	GT	576
EG	GU	313
EG	GW	1992
EG	GY	1066
EG	HK	434
EG	HN	1516
EG	HR	528
EG	HT	1216
EG	HU	762
EG	ID	1079
EG	IE	1300
EG	IM	362
EG	IN	432
EG	IS	494
EG	IT	3229
EG	JE	473
EG	JM	1244
EG	JO	58372
EG	JP	250
EG	KE	3222
EG	KG	854
EG	KH	491
EG	KI	769
EG	KM	3595
EG	KR	526
EG	KW	167671
EG	KY	811
EG	KZ	839
EG	LA	325
EG	LB	22397
EG	LC	695
EG	LK	791
EG	LR	4248
EG	LS	1028
EG	LT	728
EG	LU	1580
EG	LV	799
EG	LY	55366
EG	MA	10723
EG	MD	593
EG	ME	991
EG	MG	1390
EG	MK	841
EG	ML	4737
EG	MM	272
EG	MN	380
EG	MO	342
EG	MQ	286
EG	MR	12180
EG	MT	4508
EG	MU	1012
EG	MV	5442
EG	MW	1159
EG	MX	667
EG	MY	1382
EG	MZ	1582
EG	NC	197
EG	NE	4080
EG	NG	2491
EG	NI	1512
EG	NL	1804
EG	NO	823
EG	NP	353
EG	NZ	530
EG	OM	27540
EG	PA	919
EG	PE	652
EG	PF	283
EG	PG	598
EG	PH	992
EG	PK	3057
EG	PL	455
EG	PR	435
EG	PS	36564
EG	PT	634
EG	PY	2120
EG	QA	43997
EG	RE	322
EG	RO	993
EG	RS	988
EG	RW	1756
EG	SA	84870
EG	SB	611
EG	SC	2216
EG	SE	2100
EG	SG	618
EG	SI	670
EG	SK	558
EG	SL	6335
EG	SN	2056
EG	SR	710
EG	ST	1059
EG	SV	770
EG	SZ	1327
EG	TD	11757
EG	TG	2534
EG	TH	452
EG	TJ	1171
EG	TL	472
EG	TN	10546
EG	TO	782
EG	TR	4064
EG	TT	887
EG	TW	201
EG	TZ	2881
EG	UA	1789
EG	UG	5018
EG	US	1035
EG	UY	659
EG	UZ	979
EG	VC	661
EG	VN	272
EG	VU	229
EG	WS	488
EG	XK	854
EG	YT	1128
EG	ZA	860
EG	ZM	1947
EG	ZW	719
EG	NA	2001
ES	AE	4064
ES	AG	6232
ES	AL	3250
ES	AM	3789
ES	AO	1734
ES	AR	16968
ES	AT	9632
ES	AU	3985
ES	AW	21193
ES	AZ	875
ES	BA	2445
ES	BB	2109
ES	BD	824
ES	BE	14775
ES	BF	1786
ES	BG	22640
ES	BH	2447
ES	BI	886
ES	BJ	2462
ES	BN	887
ES	BO	21682
ES	BR	3405
ES	BS	2227
ES	BT	517
ES	BW	648
ES	BY	3631
ES	BZ	3123
ES	CA	3203
ES	CD	819
ES	CF	2781
ES	CG	2581
ES	CH	23480
ES	CI	3547
ES	CL	12739
ES	CM	2866
ES	CO	23978
ES	CR	13343
ES	CV	31302
ES	CW	12477
ES	CY	7860
ES	CZ	3959
ES	DE	10022
ES	DJ	681
ES	DK	7519
ES	DO	51797
ES	DZ	2614
ES	EC	31850
ES	EE	6556
ES	EG	823
ES	ES	1212784
ES	ET	445
ES	FI	6789
ES	FJ	558
ES	FR	10393
ES	GA	3626
ES	GB	13581
ES	GD	2021
ES	GE	8577
ES	GF	5564
ES	GH	4076
ES	GM	30017
ES	GN	13481
ES	GP	5006
ES	GQ	118306
ES	GR	6830
ES	GT	5119
ES	GU	1916
ES	GW	27557
ES	GY	1310
ES	HK	1816
ES	HN	63245
ES	HR	3634
ES	HT	1231
ES	HU	4538
ES	ID	419
ES	IE	17779
ES	IM	11116
ES	IN	297
ES	IS	19268
ES	IT	18502
ES	JE	12631
ES	JM	1905
ES	JO	1174
ES	JP	1331
ES	KE	887
ES	KG	523
ES	KH	223
ES	KI	855
ES	KM	364
ES	KR	890
ES	KW	1677
ES	KY	11392
ES	KZ	756
ES	LA	168
ES	LB	2782
ES	LC	2124
ES	LK	651
ES	LR	3138
ES	LS	284
ES	LT	7121
ES	LU	22086
ES	LV	6062
ES	LY	959
ES	MA	23172
ES	MD	11996
ES	ME	4575
ES	MG	823
ES	MK	3265
ES	ML	10556
ES	MM	109
ES	MN	785
ES	MO	2180
ES	MQ	3520
ES	MR	10081
ES	MT	21560
ES	MU	1565
ES	MV	2316
ES	MW	303
ES	MX	4135
ES	MY	566
ES	MZ	1081
ES	NC	2577
ES	NE	1372
ES	NG	1439
ES	NI	47295
ES	NL	11592
ES	NO	8944
ES	NP	1007
ES	NZ	3283
ES	OM	1894
ES	PA	15166
ES	PE	14864
ES	PF	3170
ES	PG	263
ES	PH	1700
ES	PK	2719
ES	PL	3774
ES	PR	7744
ES	PS	1599
ES	PT	30562
ES	PY	75425
ES	QA	2763
ES	RE	2572
ES	RO	54735
ES	RS	4296
ES	RW	626
ES	SA	1506
ES	SB	266
ES	SC	3687
ES	SE	7862
ES	SG	2045
ES	SI	6288
ES	SK	3725
ES	SL	4788
ES	SN	28479
ES	SR	2704
ES	ST	5058
ES	SV	11785
ES	SZ	539
ES	TD	1039
ES	TG	1832
ES	TH	407
ES	TJ	604
ES	TL	767
ES	TN	2404
ES	TO	859
ES	TR	1085
ES	TT	2849
ES	TW	736
ES	TZ	703
ES	UA	4499
ES	UG	1060
ES	US	3888
ES	UY	28286
ES	UZ	591
ES	VC	1418
ES	VN	230
ES	VU	430
ES	WS	755
ES	XK	1448
ES	YT	1324
ES	ZA	646
ES	ZM	552
ES	ZW	548
ES	NA	1421
ET	AE	129008
ET	AG	1636
ET	AL	526
ET	AM	234
ET	AO	4123
ET	AR	238
ET	AT	2385
ET	AU	4181
ET	AW	347
ET	AZ	711
ET	BA	370
ET	BB	1120
ET	BD	1701
ET	BE	3640
ET	BF	2425
ET	BG	318
ET	BH	98881
ET	BI	5165
ET	BJ	3473
ET	BN	638
ET	BO	299
ET	BR	342
ET	BS	927
ET	BT	548
ET	BW	4279
ET	BY	608
ET	BZ	759
ET	CA	8677
ET	CD	2663
ET	CF	4221
ET	CG	3272
ET	CH	15458
ET	CI	2800
ET	CL	210
ET	CM	2495
ET	CO	348
ET	CR	416
ET	CV	1050
ET	CW	553
ET	CY	3738
ET	CZ	349
ET	DE	8311
ET	DJ	559629
ET	DK	3408
ET	DO	934
ET	DZ	1429
ET	EC	354
ET	EE	255
ET	EG	4526
ET	ES	445
ET	ET	8563367
ET	FI	4053
ET	FJ	782
ET	FR	1917
ET	GA	2303
ET	GB	5175
ET	GD	1240
ET	GE	438
ET	GF	1729
ET	GH	7400
ET	GM	4775
ET	GN	2837
ET	GP	560
ET	GQ	19507
ET	GR	3507
ET	GT	275
ET	GU	299
ET	GW	2282
ET	GY	1580
ET	HK	385
ET	HN	453
ET	HR	268
ET	HT	3317
ET	HU	553
ET	ID	1259
ET	IE	1588
ET	IM	246
ET	IN	633
ET	IS	1622
ET	IT	1602
ET	JE	181
ET	JM	2424
ET	JO	3979
ET	JP	294
ET	KE	47418
ET	KG	500
ET	KH	408
ET	KI	955
ET	KM	2511
ET	KR	748
ET	KW	62694
ET	KY	836
ET	KZ	352
ET	LA	333
ET	LB	218168
ET	LC	1500
ET	LK	1928
ET	LR	7009
ET	LS	8949
ET	LT	201
ET	LU	8800
ET	LV	301
ET	LY	5582
ET	MA	2228
ET	MD	233
ET	ME	427
ET	MG	2334
ET	MK	352
ET	ML	3033
ET	MM	494
ET	MN	332
ET	MO	618
ET	MQ	613
ET	MR	3405
ET	MT	14790
ET	MU	1268
ET	MV	1832
ET	MW	6151
ET	MX	269
ET	MY	736
ET	MZ	3756
ET	NC	225
ET	NE	7796
ET	NG	3263
ET	NI	514
ET	NL	7517
ET	NO	15400
ET	NP	757
ET	NZ	2272
ET	OM	16500
ET	PA	438
ET	PE	265
ET	PF	175
ET	PG	2747
ET	PH	583
ET	PK	2040
ET	PL	567
ET	PR	255
ET	PS	1375
ET	PT	441
ET	PY	534
ET	QA	60118
ET	RE	447
ET	RO	604
ET	RS	366
ET	RW	10299
ET	SA	121785
ET	SB	2439
ET	SC	6166
ET	SE	18698
ET	SG	497
ET	SI	397
ET	SK	210
ET	SL	8726
ET	SN	1964
ET	SR	1023
ET	ST	2009
ET	SV	333
ET	SZ	9767
ET	TD	8545
ET	TG	3879
ET	TH	253
ET	TJ	1129
ET	TL	1377
ET	TN	1342
ET	TO	857
ET	TR	1656
ET	TT	1449
ET	TW	310
ET	TZ	8559
ET	UA	431
ET	UG	28231
ET	US	5224
ET	UY	281
ET	UZ	692
ET	VC	1702
ET	VN	140
ET	VU	1053
ET	WS	748
ET	XK	468
ET	YT	1409
ET	ZA	17928
ET	ZM	6126
ET	ZW	4004
ET	NA	5133
FI	AE	3563
FI	AG	1276
FI	AL	5611
FI	AM	1508
FI	AO	941
FI	AR	692
FI	AT	12372
FI	AU	7843
FI	AW	1707
FI	AZ	1367
FI	BA	8087
FI	BB	2175
FI	BD	1095
FI	BE	9131
FI	BF	424
FI	BG	8195
FI	BH	1850
FI	BI	1795
FI	BJ	1028
FI	BN	1059
FI	BO	377
FI	BR	610
FI	BS	1274
FI	BT	1297
FI	BW	972
FI	BY	4752
FI	BZ	506
FI	CA	4519
FI	CD	1471
FI	CF	4228
FI	CG	1537
FI	CH	18366
FI	CI	542
FI	CL	1159
FI	CM	3843
FI	CO	500
FI	CR	1384
FI	CV	4794
FI	CW	1672
FI	CY	10627
FI	CZ	6045
FI	DE	9754
FI	DJ	8882
FI	DK	21916
FI	DO	876
FI	DZ	421
FI	EC	453
FI	EE	476698
FI	EG	764
FI	ES	6789
FI	ET	4053
FI	FI	10807706
FI	FJ	647
FI	FR	3761
FI	GA	812
FI	GB	8182
FI	GD	1273
FI	GE	2201
FI	GF	788
FI	GH	4051
FI	GM	40039
FI	GN	1181
FI	GP	1072
FI	GQ	1958
FI	GR	8891
FI	GT	209
FI	GU	1657
FI	GW	1040
FI	GY	646
FI	HK	2647
FI	HN	542
FI	HR	5660
FI	HT	200
FI	HU	7794
FI	ID	284
FI	IE	9964
FI	IM	7120
FI	IN	358
FI	IS	44515
FI	IT	5174
FI	JE	6844
FI	JM	1539
FI	JO	1377
FI	JP	2002
FI	KE	4840
FI	KG	1101
FI	KH	743
FI	KI	224
FI	KM	130
FI	KR	1170
FI	KW	1244
FI	KY	8211
FI	KZ	962
FI	LA	620
FI	LB	2985
FI	LC	935
FI	LK	2135
FI	LR	1905
FI	LS	151
FI	LT	14542
FI	LU	24471
FI	LV	40087
FI	LY	492
FI	MA	1112
FI	MD	5531
FI	ME	5123
FI	MG	356
FI	MK	7829
FI	ML	495
FI	MM	323
FI	MN	582
FI	MO	2006
FI	MQ	1074
FI	MR	763
FI	MT	35373
FI	MU	1332
FI	MV	2308
FI	MW	1488
FI	MX	506
FI	MY	860
FI	MZ	673
FI	NC	871
FI	NE	853
FI	NG	1591
FI	NI	857
FI	NL	11375
FI	NO	34325
FI	NP	5248
FI	NZ	6724
FI	OM	1205
FI	PA	747
FI	PE	507
FI	PF	1277
FI	PG	362
FI	PH	1797
FI	PK	772
FI	PL	4164
FI	PR	550
FI	PS	1167
FI	PT	6086
FI	PY	404
FI	QA	3072
FI	RE	660
FI	RO	6553
FI	RS	5020
FI	RW	7069
FI	SA	1286
FI	SB	1182
FI	SC	3675
FI	SE	80965
FI	SG	4451
FI	SI	9843
FI	SK	4458
FI	SL	3684
FI	SN	2136
FI	SR	627
FI	ST	738
